instancia,nombre,t_ordenamiento,t_lineal,t_binaria
82,Charizard,0.000012,0.000003,0.000000
83,VenusaurMega Venusaur,0.000012,0.000003,0.000000
83,VenusaurMega Venusaur,0.000012,0.000003,0.000000
83,VenusaurMega Venusaur,0.000012,0.000003,0.000000
83,VenusaurMega Venusaur,0.000012,0.000003,0.000000
83,Venusaur,0.000012,0.000003,0.000000
84,VenusaurMega Venusaur,0.000012,0.000003,0.000000
84,VenusaurMega Venusaur,0.000012,0.000003,0.000000
84,VenusaurMega Venusaur,0.000012,0.000003,0.000000
84,VenusaurMega Venusaur,0.000012,0.000003,0.000000
84,Venusaur,0.000012,0.000003,0.000000
85,VenusaurMega Venusaur,0.000012,0.000003,0.000000
85,VenusaurMega Venusaur,0.000012,0.000003,0.000000
85,VenusaurMega Venusaur,0.000012,0.000003,0.000000
85,VenusaurMega Venusaur,0.000012,0.000003,0.000000
85,Ivysaur,0.000012,0.000003,0.000000
86,VenusaurMega Venusaur,0.000012,0.000003,0.000000
86,VenusaurMega Venusaur,0.000012,0.000003,0.000000
86,VenusaurMega Venusaur,0.000012,0.000003,0.000000
86,VenusaurMega Venusaur,0.000012,0.000003,0.000000
86,Ivysaur,0.000012,0.000003,0.000000
87,VenusaurMega Venusaur,0.000012,0.000003,0.000000
87,VenusaurMega Venusaur,0.000012,0.000003,0.000000
87,VenusaurMega Venusaur,0.000012,0.000003,0.000000
87,VenusaurMega Venusaur,0.000012,0.000003,0.000000
87,Venusaur,0.000012,0.000003,0.000000
88,VenusaurMega Venusaur,0.000011,0.000003,0.000000
88,VenusaurMega Venusaur,0.000011,0.000003,0.000000
88,VenusaurMega Venusaur,0.000011,0.000003,0.000000
88,VenusaurMega Venusaur,0.000011,0.000004,0.000000
88,Venusaur,0.000011,0.000003,0.000001
89,VenusaurMega Venusaur,0.000012,0.000003,0.000000
89,VenusaurMega Venusaur,0.000012,0.000004,0.000000
89,VenusaurMega Venusaur,0.000012,0.000003,0.000000
89,VenusaurMega Venusaur,0.000012,0.000003,0.000000
89,Ivysaur,0.000012,0.000003,0.000000
90,VenusaurMega Venusaur,0.000012,0.000003,0.000000
90,VenusaurMega Venusaur,0.000012,0.000003,0.000000
90,VenusaurMega Venusaur,0.000012,0.000003,0.000000
90,VenusaurMega Venusaur,0.000012,0.000003,0.000000
90,Wartortle,0.000012,0.000003,0.000000
91,VenusaurMega Venusaur,0.000013,0.000003,0.000000
91,VenusaurMega Venusaur,0.000013,0.000005,0.000000
91,VenusaurMega Venusaur,0.000013,0.000003,0.000000
91,VenusaurMega Venusaur,0.000013,0.000003,0.000000
91,Venusaur,0.000013,0.000003,0.000000
92,VenusaurMega Venusaur,0.000012,0.000003,0.000000
92,VenusaurMega Venusaur,0.000012,0.000003,0.000000
92,VenusaurMega Venusaur,0.000012,0.000003,0.000000
92,VenusaurMega Venusaur,0.000012,0.000003,0.000000
92,Venusaur,0.000012,0.000003,0.000000
93,VenusaurMega Venusaur,0.000012,0.000003,0.000000
93,VenusaurMega Venusaur,0.000012,0.000003,0.000000
93,VenusaurMega Venusaur,0.000012,0.000003,0.000000
93,VenusaurMega Venusaur,0.000012,0.000003,0.000000
93,Bulbasaur,0.000012,0.000003,0.000000
94,VenusaurMega Venusaur,0.000012,0.000003,0.000000
94,VenusaurMega Venusaur,0.000012,0.000003,0.000000
94,VenusaurMega Venusaur,0.000012,0.000003,0.000000
94,VenusaurMega Venusaur,0.000012,0.000003,0.000000
94,Ivysaur,0.000012,0.000003,0.000000
95,VenusaurMega Venusaur,0.000011,0.000003,0.000000
95,VenusaurMega Venusaur,0.000011,0.000003,0.000000
95,VenusaurMega Venusaur,0.000011,0.000003,0.000000
95,VenusaurMega Venusaur,0.000011,0.000003,0.000000
95,Bulbasaur,0.000011,0.000003,0.000000
96,VenusaurMega Venusaur,0.000012,0.000003,0.000000
96,VenusaurMega Venusaur,0.000012,0.000003,0.000000
96,VenusaurMega Venusaur,0.000012,0.000003,0.000000
96,VenusaurMega Venusaur,0.000012,0.000003,0.000000
96,Wartortle,0.000012,0.000003,0.000000
97,VenusaurMega Venusaur,0.000012,0.000003,0.000000
97,VenusaurMega Venusaur,0.000012,0.000003,0.000000
97,VenusaurMega Venusaur,0.000012,0.000003,0.000000
97,VenusaurMega Venusaur,0.000012,0.000003,0.000000
97,Squirtle,0.000012,0.000003,0.000000
98,VenusaurMega Venusaur,0.000012,0.000003,0.000000
98,VenusaurMega Venusaur,0.000012,0.000003,0.000000
98,VenusaurMega Venusaur,0.000012,0.000003,0.000000
98,VenusaurMega Venusaur,0.000012,0.000003,0.000000
98,Bulbasaur,0.000012,0.000003,0.000000
99,VenusaurMega Venusaur,0.000012,0.000003,0.000000
99,VenusaurMega Venusaur,0.000012,0.000003,0.000000
99,VenusaurMega Venusaur,0.000012,0.000003,0.000000
99,VenusaurMega Venusaur,0.000012,0.000003,0.000000
99,Wartortle,0.000012,0.000003,0.000000
